id_contrato;ano_mes;mes_vida;saldo_devedor;status_mes
CTR-000546;2021-07;8;121195,92;ativo
CTR-000546;2021-08;9;119696,15;ativo
CTR-000546;2021-09;10;118171,98;ativo
CTR-000546;2021-10;11;116622,99;ativo
CTR-000546;2021-11;12;115048,8;ativo
CTR-000546;2021-12;13;113448,99;ativo
CTR-000546;2022-01;14;111823,14;ativo
CTR-000546;2022-02;15;110170,83;ativo
CTR-000546;2022-03;16;108491,63;ativo
CTR-000546;2022-04;17;106785,1;ativo
CTR-000546;2022-05;18;105050,79;ativo
CTR-000546;2022-06;19;103288,26;ativo
CTR-000546;2022-07;20;101497,05;ativo
CTR-000546;2022-08;21;99676,68;ativo
CTR-000546;2022-09;22;97826,69;ativo
CTR-000546;2022-10;23;95946,59;ativo
CTR-000546;2022-11;24;94035,88;ativo
CTR-000546;2022-12;25;92094,09;ativo
CTR-000546;2023-01;26;90120,69;ativo
CTR-000546;2023-02;27;88115,17;ativo
CTR-000546;2023-03;28;86077,01;ativo
CTR-000546;2023-04;29;84005,68;ativo
CTR-000546;2023-05;30;81900,64;ativo
CTR-000546;2023-06;31;79761,35;ativo
CTR-000546;2023-07;32;77587,23;ativo
CTR-000546;2023-08;33;75377,73;ativo
CTR-000546;2023-09;34;73132,27;ativo
CTR-000546;2023-10;35;70850,27;ativo
CTR-000546;2023-11;36;68531,12;ativo
CTR-000546;2023-12;37;66174,24;ativo
CTR-000546;2024-01;38;63778,99;ativo
CTR-000546;2024-02;39;61344,76;ativo
CTR-000546;2024-03;40;58870,92;ativo
CTR-000546;2024-04;41;56356,81;ativo
CTR-000546;2024-05;42;53801,78;ativo
CTR-000546;2024-06;43;51205,18;ativo
CTR-000546;2024-07;44;48566,31;ativo
CTR-000546;2024-08;45;45884,49;ativo
CTR-000546;2024-09;46;43159,03;ativo
CTR-000546;2024-10;47;40389,21;ativo
CTR-000546;2024-11;48;37574,32;ativo
CTR-000546;2024-12;49;34713,61;ativo
CTR-000546;2025-01;50;31806,34;ativo
CTR-000546;2025-02;51;28851,75;ativo
CTR-000546;2025-03;52;25849,09;ativo
CTR-000546;2025-04;53;22797,55;ativo
CTR-000546;2025-05;54;19696,35;ativo
CTR-000546;2025-06;55;16544,67;ativo
CTR-000546;2025-07;56;13341,7;ativo
CTR-000546;2025-08;57;10086,61;ativo
CTR-000546;2025-09;58;6778,54;ativo
CTR-000546;2025-10;59;3416,63;ativo
CTR-000546;2025-11;60;0,0;ativo
CTR-000547;2015-11;1;101495,29;ativo
CTR-000547;2015-12;2;93146,28;ativo
CTR-000547;2016-01;3;84631,93;ativo
CTR-000547;2016-02;4;75948,96;ativo
CTR-000547;2016-03;5;67094,03;ativo
CTR-000547;2016-04;6;58063,74;ativo
CTR-000547;2016-05;7;48854,61;ativo
CTR-000547;2016-06;8;39463,11;ativo
CTR-000547;2016-07;9;29885,61;ativo
CTR-000547;2016-08;10;20118,45;ativo
CTR-000547;2016-09;11;10157,85;ativo
CTR-000547;2016-10;12;0,0;ativo
CTR-000548;2024-02;1;115812,91;ativo
CTR-000548;2024-03;2;111549,87;ativo
CTR-000548;2024-04;3;107223,69;ativo
CTR-000548;2024-05;4;102833,42;ativo
CTR-000548;2024-06;5;98378,12;ativo
CTR-000548;2024-07;6;93856,82;ativo
CTR-000548;2024-08;7;89268,55;ativo
CTR-000548;2024-09;8;84612,31;ativo
CTR-000548;2024-10;9;79887,1;ativo
CTR-000548;2024-11;10;75091,9;ativo
CTR-000548;2024-12;11;70225,66;ativo
CTR-000548;2025-01;12;65287,34;ativo
CTR-000548;2025-02;13;60275,87;ativo
CTR-000548;2025-03;14;55190,16;ativo
CTR-000548;2025-04;15;50029,12;ativo
CTR-000548;2025-05;16;44791,63;ativo
CTR-000548;2025-06;17;39476,56;ativo
CTR-000548;2025-07;18;34082,75;ativo
CTR-000548;2025-08;19;28609,04;ativo
CTR-000548;2025-09;20;23054,26;ativo
CTR-000548;2025-10;21;17417,19;ativo
CTR-000548;2025-11;22;11696,62;ativo
CTR-000548;2025-12;23;5891,3;ativo
CTR-000548;2026-01;24;0,0;ativo
CTR-000549;2018-05;1;99634,21;ativo
CTR-000549;2018-06;2;99238,92;ativo
CTR-000549;2018-07;3;98836,38;ativo
CTR-000549;2018-08;4;98426,46;ativo
CTR-000549;2018-09;5;98009,01;ativo
CTR-000549;2018-10;6;97583,9;ativo
CTR-000549;2018-11;7;97151,0;ativo
CTR-000549;2018-12;8;96710,15;ativo
CTR-000549;2019-01;9;96261,22;ativo
CTR-000549;2019-02;10;95804,05;ativo
CTR-000549;2019-03;11;95338,49;ativo
CTR-000549;2019-04;12;94864,39;ativo
CTR-000549;2019-05;13;94381,6;ativo
CTR-000549;2019-06;14;93889,94;ativo
CTR-000549;2019-07;15;93389,27;ativo
CTR-000549;2019-08;16;92879,41;ativo
CTR-000549;2019-09;17;92360,2;ativo
CTR-000549;2019-10;18;91831,46;ativo
CTR-000549;2019-11;19;91293,02;ativo
CTR-000549;2019-12;20;90744,7;ativo
CTR-000549;2020-01;21;90186,33;ativo
CTR-000549;2020-02;22;89617,71;ativo
CTR-000549;2020-03;23;89038,66;ativo
CTR-000549;2020-04;24;88448,98;ativo
CTR-000549;2020-05;25;87848,49;ativo
CTR-000549;2020-06;26;87236,98;ativo
CTR-000549;2020-07;27;86614,25;ativo
CTR-000549;2020-08;28;85980,1;ativo
CTR-000549;2020-09;29;85334,31;ativo
CTR-000549;2020-10;30;84676,67;ativo
CTR-000549;2020-11;31;84006,97;ativo
CTR-000549;2020-12;32;83324,99;ativo
CTR-000549;2021-01;33;82630,49;ativo
CTR-000549;2021-02;34;81923,25;ativo
CTR-000549;2021-03;35;81203,03;ativo
CTR-000549;2021-04;36;80469,61;ativo
CTR-000549;2021-05;37;79722,72;ativo
CTR-000549;2021-06;38;78962,14;ativo
CTR-000549;2021-07;39;78187,6;ativo
CTR-000549;2021-08;40;77398,85;ativo
CTR-000549;2021-09;41;76595,63;ativo
CTR-000549;2021-10;42;75777,68;ativo
CTR-000549;2021-11;43;74944,71;ativo
CTR-000549;2021-12;44;74096,47;ativo
CTR-000549;2022-01;45;73232,67;ativo
CTR-000549;2022-02;46;72353,01;ativo
CTR-000549;2022-03;47;71457,22;ativo
CTR-000549;2022-04;48;70545,0;ativo
CTR-000549;2022-05;49;69616,04;ativo
CTR-000549;2022-06;50;68670,04;ativo
CTR-000549;2022-07;51;67706,68;ativo
CTR-000549;2022-08;52;66725,65;ativo
CTR-000549;2022-09;53;65726,62;ativo
CTR-000549;2022-10;54;64709,26;ativo
CTR-000549;2022-11;55;63673,24;ativo
CTR-000549;2022-12;56;62618,21;ativo
CTR-000549;2023-01;57;61543,82;ativo
CTR-000549;2023-02;58;60449,73;ativo
CTR-000549;2023-03;59;59335,56;ativo
CTR-000549;2023-04;60;58200,95;ativo
CTR-000549;2023-05;61;57045,53;ativo
CTR-000549;2023-06;62;55868,91;ativo
CTR-000549;2023-07;63;54670,7;ativo
CTR-000549;2023-08;64;53450,51;ativo
CTR-000549;2023-09;65;52207,94;ativo
CTR-000549;2023-10;66;50942,56;ativo
CTR-000549;2023-11;67;49653,98;ativo
CTR-000549;2023-12;68;48341,75;ativo
CTR-000549;2024-01;69;47005,45;ativo
CTR-000549;2024-02;70;45644,63;ativo
CTR-000549;2024-03;71;44258,85;ativo
CTR-000549;2024-04;72;42847,65;ativo
CTR-000549;2024-05;73;41410,55;ativo
CTR-000549;2024-06;74;39947,09;ativo
CTR-000549;2024-07;75;38456,78;ativo
CTR-000549;2024-08;76;36939,13;ativo
CTR-000549;2024-09;77;35393,64;ativo
CTR-000549;2024-10;78;33819,79;ativo
CTR-000549;2024-11;79;32217,07;ativo
CTR-000549;2024-12;80;30584,95;ativo
CTR-000549;2025-01;81;28922,88;ativo
CTR-000549;2025-02;82;27230,32;ativo
CTR-000549;2025-03;83;25506,71;ativo
CTR-000549;2025-04;84;23751,48;ativo
CTR-000549;2025-05;85;21964,04;ativo
CTR-000549;2025-06;86;20143,82;ativo
CTR-000549;2025-07;87;18290,2;ativo
CTR-000549;2025-08;88;16402,57;ativo
CTR-000549;2025-09;89;14480,31;ativo
CTR-000549;2025-10;90;12522,79;ativo
CTR-000549;2025-11;91;10529,36;ativo
CTR-000549;2025-12;92;8499,35;ativo
CTR-000549;2026-01;93;6432,1;ativo
CTR-000549;2026-02;94;4326,92;ativo
CTR-000549;2026-03;95;2183,13;ativo
CTR-000550;2021-02;1;125820,16;ativo
CTR-000550;2021-03;2;124514,87;ativo
CTR-000550;2021-04;3;123188,92;ativo
CTR-000550;2021-05;4;121841,99;ativo
CTR-000550;2021-06;5;120473,73;ativo
CTR-000550;2021-07;6;119083,83;ativo
CTR-000550;2021-08;7;117671,92;ativo
CTR-000550;2021-09;8;116237,67;ativo
CTR-000550;2021-10;9;114780,72;ativo
CTR-000550;2021-11;10;113300,71;ativo
CTR-000550;2021-12;11;111797,27;ativo
CTR-000550;2022-01;12;110270,04;ativo
CTR-000550;2022-02;13;108718,64;ativo
CTR-000550;2022-03;14;107142,69;ativo
CTR-000550;2022-04;15;105541,79;ativo
CTR-000550;2022-05;16;103915,55;ativo
CTR-000550;2022-06;17;102263,58;ativo
CTR-000550;2022-07;18;100585,46;ativo
CTR-000550;2022-08;19;98880,78;ativo
CTR-000550;2022-09;20;97149,12;ativo
CTR-000550;2022-10;21;95390,06;ativo
CTR-000550;2022-11;22;93603,15;ativo
CTR-000550;2022-12;23;91787,96;ativo
CTR-000550;2023-01;24;89944,04;ativo
CTR-000550;2023-02;25;88070,94;ativo
CTR-000550;2023-03;26;86168,2;ativo
CTR-000550;2023-04;27;84235,34;ativo
CTR-000550;2023-05;28;82271,88;ativo
CTR-000550;2023-06;29;80277,36;ativo
CTR-000550;2023-07;30;78251,26;ativo
CTR-000550;2023-08;31;76193,1;ativo
CTR-000550;2023-09;32;74102,36;ativo
CTR-000550;2023-10;33;71978,53;ativo
CTR-000550;2023-11;34;69821,09;ativo
CTR-000550;2023-12;35;67629,51;ativo
CTR-000550;2024-01;36;65403,23;ativo
CTR-000550;2024-02;37;63141,73;ativo
CTR-000550;2024-03;38;60844,43;ativo
CTR-000550;2024-04;39;58510,76;ativo
CTR-000550;2024-05;40;56140,17;ativo
CTR-000550;2024-06;41;53732,05;ativo
CTR-000550;2024-07;42;51285,83;ativo
CTR-000550;2024-08;43;48800,88;ativo
CTR-000550;2024-09;44;46276,61;ativo
CTR-000550;2024-10;45;43712,38;ativo
CTR-000550;2024-11;46;41107,57;ativo
CTR-000550;2024-12;47;38461,54;ativo
CTR-000550;2025-01;48;35773,62;ativo
CTR-000550;2025-02;49;33043,17;ativo
CTR-000550;2025-03;50;30269,5;ativo
CTR-000550;2025-04;51;27451,93;ativo
CTR-000550;2025-05;52;24589,76;ativo
CTR-000550;2025-06;53;21682,3;ativo
CTR-000550;2025-07;54;18728,82;ativo
CTR-000550;2025-08;55;15728,6;ativo
CTR-000550;2025-09;56;12680,89;ativo
CTR-000550;2025-10;57;9584,95;ativo
CTR-000550;2025-11;58;6440,0;ativo
CTR-000550;2025-12;59;3245,28;ativo
CTR-000550;2026-01;60;0,0;ativo
CTR-000551;2022-05;1;144241,93;ativo
CTR-000551;2022-06;2;139404,14;ativo
CTR-000551;2022-07;3;134455,87;ativo
CTR-000551;2022-08;4;129394,62;ativo
CTR-000551;2022-09;5;124217,8;ativo
CTR-000551;2022-10;6;118922,77;ativo
CTR-000551;2022-11;7;113506,83;ativo
CTR-000551;2022-12;8;107967,23;ativo
CTR-000551;2023-01;9;102301,14;ativo
CTR-000551;2023-02;10;96505,66;ativo
CTR-000551;2023-03;11;90577,86;ativo
CTR-000551;2023-04;12;84514,69;ativo
CTR-000551;2023-05;13;78313,08;ativo
CTR-000551;2023-06;14;71969,87;ativo
CTR-000551;2023-07;15;65481,81;ativo
CTR-000551;2023-08;16;58845,6;ativo
CTR-000551;2023-09;17;52057,86;ativo
CTR-000551;2023-10;18;45115,14;ativo
CTR-000551;2023-11;19;38013,88;ativo
CTR-000551;2023-12;20;30750,47;ativo
CTR-000551;2024-01;21;23321,21;ativo
CTR-000551;2024-02;22;15722,3;ativo
CTR-000551;2024-03;23;7949,89;ativo
CTR-000551;2024-04;24;0,0;ativo
CTR-000552;2016-09;1;61473,67;ativo
CTR-000552;2016-10;2;59303,77;ativo
CTR-000552;2016-11;3;57093,83;ativo
CTR-000552;2016-12;4;54843,12;ativo
CTR-000552;2017-01;5;52550,89;ativo
CTR-000552;2017-02;6;50216,36;ativo
CTR-000552;2017-03;7;47838,77;ativo
CTR-000552;2017-04;8;45417,32;ativo
CTR-000552;2017-05;9;42951,19;ativo
CTR-000552;2017-06;10;40439,56;ativo
CTR-000552;2017-07;11;37881,6;ativo
CTR-000552;2017-08;12;35276,44;ativo
CTR-000552;2017-09;13;32623,22;ativo
CTR-000552;2017-10;14;29921,05;ativo
CTR-000552;2017-11;15;27169,03;ativo
CTR-000552;2017-12;16;24366,24;ativo
CTR-000552;2018-01;17;21511,74;ativo
CTR-000552;2018-02;18;18604,58;ativo
CTR-000552;2018-03;19;15643,78;ativo
CTR-000552;2018-04;20;12628,36;ativo
CTR-000552;2018-05;21;9557,31;ativo
CTR-000552;2018-06;22;6429,6;ativo
CTR-000552;2018-07;23;3244,18;ativo
CTR-000552;2018-08;24;0,0;ativo
CTR-000553;2015-10;1;120728,78;ativo
CTR-000553;2015-11;2;119153,37;ativo
CTR-000553;2015-12;3;117546,59;ativo
CTR-000553;2016-01;4;115907,83;ativo
CTR-000553;2016-02;5;114236,45;ativo
CTR-000553;2016-03;6;112531,79;ativo
CTR-000553;2016-04;7;110793,19;ativo
CTR-000553;2016-05;8;109019,98;ativo
CTR-000553;2016-06;9;107211,47;ativo
CTR-000553;2016-07;10;105366,96;ativo
CTR-000553;2016-08;11;103485,72;ativo
CTR-000553;2016-09;12;101567,04;ativo
CTR-000553;2016-10;13;99610,15;ativo
CTR-000553;2016-11;14;97614,31;ativo
CTR-000553;2016-12;15;95578,74;ativo
CTR-000553;2017-01;16;93502,64;ativo
CTR-000553;2017-02;17;91385,21;ativo
CTR-000553;2017-03;18;89225,63;ativo
CTR-000553;2017-04;19;87023,05;ativo
CTR-000553;2017-05;20;84776,63;ativo
CTR-000553;2017-06;21;82485,48;ativo
CTR-000553;2017-07;22;80148,73;ativo
CTR-000553;2017-08;23;77765,45;ativo
CTR-000553;2017-09;24;75334,72;ativo
CTR-000553;2017-10;25;72855,61;ativo
CTR-000553;2017-11;26;70327,14;ativo
CTR-000553;2017-12;27;67748,33;ativo
CTR-000553;2018-01;28;65118,18;ativo
CTR-000553;2018-02;29;62435,68;ativo
CTR-000553;2018-03;30;59699,77;ativo
CTR-000553;2018-04;31;56909,39;ativo
CTR-000553;2018-05;32;54063,46;ativo
CTR-000553;2018-06;33;51160,88;ativo
CTR-000553;2018-07;34;48200,51;ativo
CTR-000553;2018-08;35;45181,21;ativo
CTR-000553;2018-09;36;42101,79;ativo
CTR-000553;2018-10;37;38961,08;ativo
CTR-000553;2018-11;38;35757,83;ativo
CTR-000553;2018-12;39;32490,82;ativo
CTR-000553;2019-01;40;29158,77;ativo
CTR-000553;2019-02;41;25760,38;ativo
CTR-000553;2019-03;42;22294,34;ativo
CTR-000553;2019-04;43;18759,3;ativo
CTR-000553;2019-05;44;15153,88;ativo
CTR-000553;2019-06;45;11476,68;ativo
CTR-000553;2019-07;46;7726,28;ativo
CTR-000553;2019-08;47;3901,21;ativo
CTR-000553;2019-09;48;0,0;ativo
CTR-000554;2015-12;1;111158,19;ativo
CTR-000554;2016-01;2;110360,2;ativo
CTR-000554;2016-02;3;109548,16;ativo
CTR-000554;2016-03;4;108721,83;ativo
CTR-000554;2016-04;5;107880,95;ativo
CTR-000554;2016-05;6;107025,27;ativo
CTR-000554;2016-06;7;106154,52;ativo
CTR-000554;2016-07;8;105268,44;ativo
CTR-000554;2016-08;9;104366,77;ativo
CTR-000554;2016-09;10;103449,22;ativo
CTR-000554;2016-10;11;102515,52;ativo
CTR-000554;2016-11;12;101565,38;ativo
CTR-000554;2016-12;13;100598,52;ativo
CTR-000554;2017-01;14;99614,64;ativo
CTR-000554;2017-02;15;98613,43;ativo
CTR-000554;2017-03;16;97594,61;ativo
CTR-000554;2017-04;17;96557,84;ativo
CTR-000554;2017-05;18;95502,82;ativo
CTR-000554;2017-06;19;94429,24;ativo
CTR-000554;2017-07;20;93336,75;ativo
CTR-000554;2017-08;21;92225,03;ativo
CTR-000554;2017-09;22;91093,74;ativo
CTR-000554;2017-10;23;89942,53;ativo
CTR-000554;2017-11;24;88771,06;ativo
CTR-000554;2017-12;25;87578,97;ativo
CTR-000554;2018-01;26;86365,89;ativo
CTR-000554;2018-02;27;85131,45;ativo
CTR-000554;2018-03;28;83875,29;ativo
CTR-000554;2018-04;29;82597,01;ativo
CTR-000554;2018-05;30;81296,23;ativo
CTR-000554;2018-06;31;79972,54;ativo
CTR-000554;2018-07;32;78625,56;ativo
CTR-000554;2018-08;33;77254,87;ativo
CTR-000554;2018-09;34;75860,04;ativo
CTR-000554;2018-10;35;74440,66;ativo
CTR-000554;2018-11;36;72996,29;ativo
CTR-000554;2018-12;37;71526,5;ativo
CTR-000554;2019-01;38;70030,83;ativo
CTR-000554;2019-02;39;68508,84;ativo
CTR-000554;2019-03;40;66960,05;ativo
CTR-000554;2019-04;41;65383,99;ativo
CTR-000554;2019-05;42;63780,19;ativo
CTR-000554;2019-06;43;62148,16;ativo
CTR-000554;2019-07;44;60487,39;ativo
CTR-000554;2019-08;45;58797,39;ativo
CTR-000554;2019-09;46;57077,64;ativo
CTR-000554;2019-10;47;55327,62;ativo
CTR-000554;2019-11;48;53546,79;ativo
CTR-000554;2019-12;49;51734,6;ativo
CTR-000554;2020-01;50;49890,52;ativo
CTR-000554;2020-02;51;48013,97;ativo
CTR-000554;2020-03;52;46104,39;ativo
CTR-000554;2020-04;53;44161,19;ativo
CTR-000554;2020-05;54;42183,79;ativo
CTR-000554;2020-06;55;40171,57;ativo
CTR-000554;2020-07;56;38123,93;ativo
CTR-000554;2020-08;57;36040,24;ativo
CTR-000554;2020-09;58;33919,88;ativo
CTR-000554;2020-10;59;31762,18;ativo
CTR-000554;2020-11;60;29566,5;ativo
CTR-000554;2020-12;61;27332,17;ativo
CTR-000554;2021-01;62;25058,51;ativo
CTR-000554;2021-02;63;22744,82;ativo
CTR-000554;2021-03;64;20390,4;ativo
CTR-000554;2021-04;65;17994,53;ativo
CTR-000554;2021-05;66;15556,49;ativo
CTR-000554;2021-06;67;13075,52;ativo
CTR-000554;2021-07;68;10550,88;ativo
CTR-000554;2021-08;69;7981,8;ativo
CTR-000554;2021-09;70;5367,49;ativo
CTR-000554;2021-10;71;2707,16;ativo
CTR-000554;2021-11;72;0,0;ativo
CTR-000555;2025-08;1;67983,29;ativo
CTR-000555;2025-09;2;67480,58;ativo
CTR-000555;2025-10;3;66969,38;ativo
CTR-000555;2025-11;4;66449,54;ativo
CTR-000555;2025-12;5;65920,93;ativo
CTR-000555;2026-01;6;65383,39;ativo
CTR-000555;2026-02;7;64836,78;ativo
CTR-000555;2026-03;8;64280,93;ativo
CTR-000556;2025-08;1;134316,79;ativo
CTR-000556;2025-09;2;129441,25;ativo
CTR-000556;2025-10;3;124487,57;ativo
CTR-000556;2025-11;4;119454,49;ativo
CTR-000556;2025-12;5;114340,73;ativo
CTR-000556;2026-01;6;109145,0;ativo
CTR-000556;2026-02;7;103865,99;ativo
CTR-000556;2026-03;8;98502,37;ativo
CTR-000557;2019-10;1;59439,22;ativo
CTR-000557;2019-11;2;59101,34;ativo
CTR-000557;2019-12;3;58755,65;ativo
CTR-000557;2020-01;4;58401,97;ativo
CTR-000557;2020-02;5;58040,11;ativo
CTR-000557;2020-03;6;57669,88;ativo
CTR-000557;2020-04;7;57291,1;ativo
CTR-000557;2020-05;8;56903,56;ativo
CTR-000557;2020-06;9;56507,06;ativo
CTR-000557;2020-07;10;56101,39;ativo
CTR-000557;2020-08;11;55686,34;ativo
CTR-000557;2020-09;12;55261,7;ativo
CTR-000557;2020-10;13;54827,24;ativo
CTR-000557;2020-11;14;54382,74;ativo
CTR-000557;2020-12;15;53927,96;ativo
CTR-000557;2021-01;16;53462,67;ativo
CTR-000557;2021-02;17;52986,62;ativo
CTR-000557;2021-03;18;52499,56;ativo
CTR-000557;2021-04;19;52001,24;ativo
CTR-000557;2021-05;20;51491,41;ativo
CTR-000557;2021-06;21;50969,78;ativo
CTR-000557;2021-07;22;50436,1;ativo
CTR-000557;2021-08;23;49890,08;ativo
CTR-000557;2021-09;24;49331,43;ativo
CTR-000557;2021-10;25;48759,87;ativo
CTR-000557;2021-11;26;48175,1;ativo
CTR-000557;2021-12;27;47576,8;ativo
CTR-000557;2022-01;28;46964,68;ativo
CTR-000557;2022-02;29;46338,4;ativo
CTR-000557;2022-03;30;45697,64;ativo
CTR-000557;2022-04;31;45042,07;ativo
CTR-000557;2022-05;32;44371,35;ativo
CTR-000557;2022-06;33;43685,11;ativo
CTR-000557;2022-07;34;42983,02;ativo
CTR-000557;2022-08;35;42264,69;ativo
CTR-000557;2022-09;36;41529,75;ativo
CTR-000557;2022-10;37;40777,82;ativo
CTR-000557;2022-11;38;40008,51;ativo
CTR-000557;2022-12;39;39221,41;ativo
CTR-000557;2023-01;40;38416,12;ativo
CTR-000557;2023-02;41;37592,21;ativo
CTR-000557;2023-03;42;36749,25;ativo
CTR-000557;2023-04;43;35886,8;ativo
CTR-000557;2023-05;44;35004,41;ativo
CTR-000557;2023-06;45;34101,63;ativo
CTR-000557;2023-07;46;33177,97;ativo
CTR-000557;2023-08;47;32232,96;ativo
CTR-000557;2023-09;48;31266,1;ativo
CTR-000557;2023-10;49;30276,88;ativo
CTR-000557;2023-11;50;29264,8;ativo
CTR-000557;2023-12;51;28229,32;ativo
CTR-000557;2024-01;52;27169,9;ativo
CTR-000557;2024-02;53;26085,99;ativo
CTR-000557;2024-03;54;24977,01;ativo
CTR-000557;2024-04;55;23842,4;ativo
CTR-000557;2024-05;56;22681,56;ativo
CTR-000557;2024-06;57;21493,88;ativo
CTR-000557;2024-07;58;20278,75;ativo
CTR-000557;2024-08;59;19035,52;ativo
CTR-000557;2024-09;60;17763,54;ativo
CTR-000557;2024-10;61;16462,17;ativo
CTR-000557;2024-11;62;15130,7;ativo
CTR-000557;2024-12;63;13768,45;ativo
CTR-000557;2025-01;64;12374,71;ativo
CTR-000557;2025-02;65;10948,75;ativo
CTR-000557;2025-03;66;9489,82;ativo
CTR-000557;2025-04;67;7997,16;ativo
CTR-000557;2025-05;68;6469,99;ativo
CTR-000557;2025-06;69;4907,52;ativo
CTR-000557;2025-07;70;3308,92;ativo
CTR-000557;2025-08;71;1673,37;ativo
CTR-000557;2025-09;72;0,0;ativo
CTR-000558;2019-10;1;84989,34;ativo
CTR-000558;2019-11;2;84718,42;ativo
CTR-000558;2019-12;3;84441,55;ativo
CTR-000558;2020-01;4;84158,59;ativo
CTR-000558;2020-02;5;83869,4;ativo
CTR-000558;2020-03;6;83573,85;ativo
CTR-000558;2020-04;7;83271,8;ativo
CTR-000558;2020-05;8;82963,11;ativo
CTR-000558;2020-06;9;82647,63;ativo
CTR-000558;2020-07;10;82325,21;ativo
CTR-000558;2020-08;11;81995,7;ativo
CTR-000558;2020-09;12;81658,94;ativo
CTR-000558;2020-10;13;81314,77;ativo
CTR-000558;2020-11;14;80963,03;ativo
CTR-000558;2020-12;15;80603,56;ativo
CTR-000558;2021-01;16;80236,18;ativo
CTR-000558;2021-02;17;79860,72;ativo
CTR-000558;2021-03;18;79477,0;ativo
CTR-000558;2021-04;19;79084,85;ativo
CTR-000558;2021-05;20;78684,06;ativo
CTR-000558;2021-06;21;78274,46;ativo
CTR-000558;2021-07;22;77855,85;ativo
CTR-000558;2021-08;23;77428,04;ativo
CTR-000558;2021-09;24;76990,81;ativo
CTR-000558;2021-10;25;76543,97;ativo
CTR-000558;2021-11;26;76087,3;ativo
CTR-000558;2021-12;27;75620,59;ativo
CTR-000558;2022-01;28;75143,61;ativo
CTR-000558;2022-02;29;74656,14;ativo
CTR-000558;2022-03;30;74157,94;ativo
CTR-000558;2022-04;31;73648,79;ativo
CTR-000558;2022-05;32;73128,44;ativo
CTR-000558;2022-06;33;72596,65;ativo
CTR-000558;2022-07;34;72053,15;ativo
CTR-000558;2022-08;35;71497,71;ativo
CTR-000558;2022-09;36;70930,05;ativo
CTR-000558;2022-10;37;70349,9;ativo
CTR-000558;2022-11;38;69756,99;ativo
CTR-000558;2022-12;39;69151,04;ativo
CTR-000558;2023-01;40;68531,76;ativo
CTR-000558;2023-02;41;67898,86;ativo
CTR-000558;2023-03;42;67252,04;ativo
CTR-000558;2023-04;43;66591,0;ativo
CTR-000558;2023-05;44;65915,41;ativo
CTR-000558;2023-06;45;65224,96;ativo
CTR-000558;2023-07;46;64519,33;ativo
CTR-000558;2023-08;47;63798,18;ativo
CTR-000558;2023-09;48;63061,17;ativo
CTR-000558;2023-10;49;62307,94;ativo
CTR-000558;2023-11;50;61538,15;ativo
CTR-000558;2023-12;51;60751,43;ativo
CTR-000558;2024-01;52;59947,4;ativo
CTR-000558;2024-02;53;59125,69;ativo
CTR-000558;2024-03;54;58285,9;ativo
CTR-000558;2024-04;55;57427,64;ativo
CTR-000558;2024-05;56;56550,51;ativo
CTR-000558;2024-06;57;55654,08;ativo
CTR-000558;2024-07;58;54737,94;ativo
CTR-000558;2024-08;59;53801,65;ativo
CTR-000558;2024-09;60;52844,76;ativo
CTR-000558;2024-10;61;51866,83;ativo
CTR-000558;2024-11;62;50867,38;ativo
CTR-000558;2024-12;63;49845,95;ativo
CTR-000558;2025-01;64;48802,06;ativo
CTR-000558;2025-02;65;47735,21;ativo
CTR-000558;2025-03;66;46644,89;ativo
CTR-000558;2025-04;67;45530,59;ativo
CTR-000558;2025-05;68;44391,78;ativo
CTR-000558;2025-06;69;43227,92;ativo
CTR-000558;2025-07;70;42038,46;ativo
CTR-000558;2025-08;71;40822,84;ativo
CTR-000558;2025-09;72;39580,49;ativo
CTR-000558;2025-10;73;38310,81;ativo
CTR-000558;2025-11;74;37013,2;ativo
CTR-000558;2025-12;75;35687,05;ativo
CTR-000558;2026-01;76;34331,73;ativo
CTR-000558;2026-02;77;32946,6;ativo
CTR-000558;2026-03;78;31531,01;ativo
CTR-000559;2019-07;1;16201,54;ativo
CTR-000559;2019-08;2;15608,72;ativo
CTR-000559;2019-09;3;15006,8;ativo
CTR-000559;2019-10;4;14395,66;ativo
CTR-000559;2019-11;5;13775,15;ativo
CTR-000559;2019-12;6;13145,12;ativo
CTR-000559;2020-01;7;12505,44;ativo
CTR-000559;2020-02;8;11855,94;ativo
CTR-000559;2020-03;9;11196,49;ativo
CTR-000559;2020-04;10;10526,92;ativo
CTR-000559;2020-05;11;9847,09;ativo
CTR-000559;2020-06;12;9156,84;ativo
CTR-000559;2020-07;13;8456,0;ativo
CTR-000559;2020-08;14;7744,41;ativo
CTR-000559;2020-09;15;7021,92;ativo
CTR-000559;2020-10;16;6288,34;ativo
CTR-000559;2020-11;17;5543,52;ativo
CTR-000559;2020-12;18;4787,28;ativo
CTR-000559;2021-01;19;4019,44;ativo
CTR-000559;2021-02;20;3239,83;ativo
CTR-000559;2021-03;21;2448,26;ativo
CTR-000559;2021-04;22;1644,56;ativo
CTR-000559;2021-05;23;828,54;ativo
CTR-000559;2021-06;24;0,0;ativo
CTR-000560;2018-12;1;32078,95;ativo
CTR-000560;2019-01;2;29462,42;ativo
CTR-000560;2019-02;3;26789,71;ativo
CTR-000560;2019-03;4;24059,63;ativo
CTR-000560;2019-04;5;21270,95;ativo
